SCC.Lane.Deviation.2,VDS.Veh.Speed
0.631327987,26.57957077
0.628542781,26.64182854
0.625835478,26.70378304
0.623015881,26.76543045
0.620198429,26.82675934
0.617375672,26.88776207
0.614482343,26.94842529
0.611578941,27.00873184
0.608606696,27.06865311
0.605631053,27.12816811
0.602595925,27.1872406
0.599567413,27.24584007
0.59655112,27.30392838
0.593492806,27.36147499
0.590462089,27.4184494
0.587468386,27.47484016
0.584459841,27.53064156
0.58144474,27.58584404
0.578550458,27.64044952
0.575716853,27.69446182
0.572879136,27.74788857
0.570150435,27.80073929
0.567517102,27.85296631
0.564901292,27.90452194
0.56234616,27.9553833
0.559895396,28.00554276
0.557411909,28.0549984
0.555067718,28.1037674
0.552734733,28.15186501
0.550472081,28.19931221
0.548281491,28.2461319
0.546167195,28.29234886
0.544134557,28.33799934
0.542250574,28.38352966
0.540398896,28.43006325
0.538706303,28.47716331
0.537055194,28.52453423
0.535570562,28.57196999
0.534190416,28.61933327
0.532914758,28.66653061
0.531745076,28.71349907
0.530745149,28.76019478
0.529795885,28.80659294
0.528961062,28.85266876
0.528243005,28.89841843
0.527582347,28.94383049
0.527101815,28.98889923
0.526678801,29.03360748
0.526372373,29.07793427
0.526115716,29.12187958
0.526026964,29.16542435
0.525920033,29.20855522
0.525976121,29.25126648
0.526010156,29.29354668
0.526202798,29.33537865
0.526365817,29.37675858
0.526554942,29.41767311
0.526828408,29.45812035
0.527125359,29.49809074
0.527387202,29.53757095
0.527679861,29.57654572
0.527949631,29.61499977
0.528267741,29.65290451
0.528524876,29.69014168
0.52879715,29.72644424
0.52909863,29.7619381
0.52943939,29.7967186
0.529705822,29.83088493
0.530025899,29.8645134
0.5303424,29.89766502
0.530655861,29.93039894
0.530964136,29.96276855
0.531200826,29.99481392
0.531480491,30.02657127
0.531732798,30.05807304
0.531948924,30.08935356
0.532120705,30.12042618
0.532302737,30.15131187
0.53236717,30.18203354
0.532429338,30.21260262
0.532484353,30.24303436
0.532469332,30.27333641
0.532383919,30.3035202
0.532290101,30.33360291
0.532127976,30.33360291
0.531959772,30.39348221
0.531959772,30.42329407
0.531545997,30.45302582
0.531300724,30.48268509
0.530988932,30.51227951
0.530732214,30.54181099
0.530407846,30.57128334
0.530015349,30.60070038
0.529676139,30.63006592
0.529267728,30.65938187
0.528850973,30.68865395
0.52842617,30.71788025
0.527932584,30.74706841
0.527489424,30.7762146
0.526972175,30.80532074
0.526380897,30.83439445
0.525838852,30.86342812
0.525226295,30.89242935
0.524606287,30.92139435
0.523919702,30.9503231
0.523229182,30.97921944
0.522474587,31.00807953
0.521778166,31.03690338
0.520957053,31.06569481
0.520133376,31.09444809
0.519304872,31.12317085
0.518408418,31.15185928
0.517444432,31.18051338
0.516475976,31.20913315
0.515444696,31.23772621
0.514353931,31.26628304
0.513207436,31.29481316
0.512069643,31.32331467
0.510882676,31.35178375
0.509649038,31.38022614
0.508370936,31.408638
0.507049322,31.43701935
0.505684435,31.46537399
0.504275084,31.49369812
0.502819002,31.52199745
0.50131315,31.55026436
0.499815345,31.57849884
0.498258114,31.60670662
0.496574551,31.63488388
0.494883507,31.66303444
0.493183851,31.69115257
0.491353542,31.71923828
0.489515424,31.74729919
0.487609118,31.77532959
0.4856354,31.80333328
0.483594984,31.83131027
0.481548637,31.85925865
0.479435146,31.88718605
0.477254629,31.91508865
0.475006461,31.94296455
0.472688526,31.97082329
0.470362812,31.99865913
0.4679102,32.026474
0.465455979,32.0542717
0.462942481,32.08204269
0.46031189,32.10979462
0.458374649,32.13752747
0.455017865,32.16523361
0.452300876,32.19291687
0.449482203,32.22057724
0.446689487,32.24821472
0.443867624,32.27582932
0.44096151,32.30341721
0.438098311,32.33098984
0.435221583,32.35853195
0.432333887,32.38605499
0.42943573,32.41355515
0.426585674,32.44102859
0.423777968,32.46847916
0.420942873,32.49590683
0.418190807,32.5233078
0.41544643,32.55068588
0.412694484,32.57803726
0.409920245,32.60535812
0.407233566,32.63265991
0.404503226,32.65993118
0.401846439,32.68717957
0.399201512,32.71440506
0.396571726,32.74160004
0.393962234,32.76877213
0.391438693,32.79592133
0.388886511,32.82304764
0.386496425,32.85015106
0.384092242,32.87722397
0.381801218,32.9042778
0.379565239,32.9312973
0.377386004,32.95830154
0.375324339,32.98527527
0.373318344,33.01222229
0.371365458,33.03915024
0.369523466,33.06605148
0.367727757,33.09292984
0.365974516,33.11978531
0.364257544,33.14661407
0.362572789,33.17342377
0.360919565,33.20020676
0.359360039,33.22696686
0.357775033,33.25370407
0.356228769,33.2804184
0.354724914,33.30710983
0.353267193,33.33377457
0.351796687,33.3604126
0.350314289,33.38703537
0.348884702,33.41362762
0.347452164,33.44019699
0.346023262,33.46674347
0.344604403,33.49326324
0.343140513,33.51976013
0.341758519,33.5462265
0.34033972,33.5726738
0.338886172,33.59909821
0.337459445,33.62549591
0.336059183,33.65187073
0.3346228,33.67822647
0.333147913,33.70456314
0.331631929,33.73087692
0.330880612,33.75716782
0.328649342,33.78343964
0.327055603,33.80969238
0.325471669,33.83593369
0.323834509,33.8621521
0.322200507,33.88835526
0.320506334,33.91466522
0.318812788,33.94142914
0.317060053,33.96854401
0.315249354,33.99591446
0.313442349,34.02345657
0.311578125,34.05109787
0.309717149,34.07878113
0.307797879,34.10646057
0.305820376,34.13409042
0.30390662,34.16163635
0.30187282,34.18906784
0.299900025,34.21635818
0.297860354,34.24348068
0.295750082,34.27042389
0.29362902,34.29717255
0.291497409,34.3237114
0.28935647,34.35002899
0.287146896,34.37612152
0.284931719,34.40198135
0.282651871,34.42760086
0.280370235,34.45297623
0.278027326,34.47810745
0.275685698,34.50299454
0.273346335,34.52764511
0.270948291,34.55206299
0.268552572,34.57624817
0.266097754,34.60020447
0.263644427,34.6239357
0.261188537,34.64744568
0.258664429,34.67073822
0.256069779,34.69379044
0.253526241,34.71657944
0.250851691,34.73914337
0.248231411,34.76151657
0.24548544,34.78372955
0.24273932,34.80580902
0.239996076,34.82777023
0.237197176,34.84963226
0.234344229,34.87140274
0.231499076,34.89310455
0.228600621,34.91474152
0.225709468,34.93631744
0.222763419,34.95784378
0.219761595,34.97932434
0.216702849,35.00076294
0.213647425,35.02216721
0.210594803,35.04353714
0.207422465,35.06487656
0.204252049,35.08618927
0.201080412,35.10747147
0.19784379,35.12873459
0.194541529,35.14997864
0.191174299,35.17119598
0.187804222,35.19239426
0.186148971,35.21356964
0.180938393,35.23473358
0.177505881,35.25587463
0.173952684,35.27700043
0.170401335,35.29811096
0.166790634,35.31920242
0.163181469,35.34028244
0.159512445,35.36134338
0.155779526,35.38238907
0.152040109,35.40342331
0.148293853,35.42444229
0.144420296,35.44544601
0.140543908,35.46643448
0.136667192,35.4874115
0.132670656,35.50836945
0.128678605,35.52931976
0.124691986,35.55025101
0.120588548,35.57117462
0.116550744,35.59207916
0.112394802,35.61297607
0.108242206,35.63385391
0.10403195,35.65472412
0.09976133,35.67557526
0.095489249,35.69641495
0.091216005,35.71723557
0.086821467,35.73804474
0.082430437,35.75883102
0.078046009,35.77960968
0.073609494,35.80036545
0.069122091,35.82110977
0.064644881,35.84183502
0.060115959,35.86254883
0.055534296,35.88324356
0.050959591,35.90392685
0.046390787,35.92459488
0.041765738,35.94524765
0.037141766,35.96588898
0.032516364,35.98651123
0.027828282,36.00712204
0.023139466,36.02771759
0.018452389,36.0483017
0.013773651,36.06887436
0.009053485,36.08942795
0.004366556,36.10997391
-0.000275919,36.13050461
-0.004868752,36.15101624
-0.009412905,36.1715126
-0.013853339,36.19199753
-0.01832097,36.21246338
-0.022642933,36.23291779
-0.026951255,36.25335693
-0.031194657,36.27377701
-0.035381578,36.29418945
-0.039520808,36.31458282
-0.043621298,36.33496094
-0.047630563,36.35532761
-0.051554386,36.3756752
-0.055393931,36.39601517
-0.059208516,36.41125488
-0.062933698,36.43664169
-0.064747244,36.45692825
-0.07012251,36.47720718
-0.07360144,36.49747086
-0.077014282,36.51771545
-0.080365583,36.53794861
-0.083655834,36.55817032
-0.086881004,36.57837677
-0.090033844,36.59856796
-0.093167484,36.6187439
-0.096213236,36.63890839
-0.099225082,36.65905762
-0.102195315,36.67919159
-0.105174802,36.69930649
-0.108029641,36.71941757
-0.110808931,36.73950958
-0.113624267,36.75958633
-0.116345353,36.77965164
-0.118966848,36.79970169
-0.121609025,36.8197403
-0.124212235,36.83975983
-0.126720086,36.85976791
-0.129260391,36.87976074
-0.131779402,36.89973831
-0.134287968,36.91970062
-0.136794344,36.93964386
-0.139304936,36.95957184
-0.141824484,36.97947693
-0.144355237,36.99936295
-0.146957517,37.0192337
-0.149565756,37.03908157
-0.152173564,37.05891037
-0.154835477,37.07871628
-0.157485232,37.09850311
-0.160118908,37.11826706
-0.162794992,37.13801575
-0.165512845,37.15774155
-0.168153942,37.17745209
-0.170904651,37.19713974
-0.173644811,37.21680832
-0.176375329,37.23646164
-0.179096177,37.25609589
-0.181927547,37.27571487
-0.184682846,37.29531479
-0.187479272,37.31490326
-0.19024992,37.33446884
-0.193049327,37.35402298
-0.195748925,37.37355423
-0.198464096,37.39307404
-0.201189861,37.41257477
-0.203801662,37.43206406
-0.20630011,37.45153427
-0.208810866,37.47098923
-0.211218208,37.49043274
-0.213530764,37.50985718
-0.215759188,37.52926636
-0.217915788,37.54866028
-0.220015377,37.56803894
-0.222011849,37.58740234
-0.223919079,37.59708023
-0.225748569,37.62609482
-0.226652384,37.64542389
-0.229147777,37.6647377
-0.230733499,37.68404007
-0.232209563,37.70333099
-0.233637542,37.72260666
-0.234954268,37.74187088
-0.236217245,37.76111984
-0.237360984,37.78035736
-0.23844111,37.79957581
-0.239450499,37.81879044
-0.240319237,37.83798599
-0.241158471,37.85717773
-0.241895139,37.8763504
-0.242517292,37.89551163
-0.243015572,37.91466141
-0.243507832,37.93379593
-0.243868038,37.95292282
-0.244153008,37.97203445
-0.244358867,37.99113846
-0.244482294,38.0102272
-0.244581774,38.02931595
-0.244595364,38.04839325
-0.244523302,38.06747437
-0.244428411,38.08657074
-0.244313791,38.10569
-0.244121984,38.12485123
-0.243918225,38.1440773
-0.243709117,38.16339111
-0.243436366,38.182827
-0.243222401,38.20240784
-0.242943361,38.22217941
-0.242658034,38.24216843
-0.242364079,38.26242828
-0.241998658,38.28299713
-0.241682678,38.30392838
-0.241354957,38.32525253
-0.241016001,38.34699631
-0.240605548,38.36919785
-0.240246892,38.39186478
-0.23988013,38.41501617
-0.239445925,38.43864822
-0.239068806,38.46277237
-0.238633201,38.48736954
-0.23826623,38.51243973
-0.237847686,38.53796387
-0.237498611,38.5639267
-0.23709479,38.59030914
-0.236694485,38.61706543
-0.236295536,38.64415741
-0.235957429,38.67153931
-0.23555766,38.69918442
-0.235158607,38.72705841
-0.234823838,38.75512314
-0.234435096,38.78335953
-0.23411867,38.81174469
-0.233756572,38.84026718
-0.233476177,38.86889648
-0.233162448,38.8976326
-0.232940689,38.91923904
-0.232750639,38.9553566
-0.232658625,38.98432541
-0.232519552,39.01335907
-0.232531413,39.04243851
-0.232558995,39.07156754
-0.23259449,39.10073471
-0.232751891,39.12993622
-0.232901409,39.15916824
-0.233158246,39.18842316
-0.233456299,39.21770096
-0.233792379,39.2469902
-0.234227955,39.27629471
-0.234707803,39.30560684
-0.235235631,39.33493042
-0.235874221,39.36425781
-0.236562997,39.39358902
-0.237423673,39.42292023
-0.238272697,39.45224762
-0.239293158,39.48157501
-0.240362808,39.51089859
-0.241543174,39.54021835
-0.242834851,39.5695343
-0.244177401,39.59883881
-0.245632753,39.62813568
-0.247202128,39.65742111
-0.248886868,39.6866951
-0.250687808,39.71596146
-0.25254494,39.74521637
-0.254520029,39.77445602
-0.256613404,39.80368042
-0.258827597,39.83289337
-0.261105776,39.86209488
-0.263571113,39.89127731
-0.266100973,39.9204483
-0.268694341,39.94960403
-0.271471173,39.97874451
-0.274306506,40.00786972
-0.277257681,40.03697968
-0.280318677,40.06607056
-0.283420563,40.09515381
-0.286675721,40.12421417
-0.289953411,40.15325928
-0.293246001,40.18228912
-0.296607316,40.2112999
-0.300029159,40.24029922
-0.303441763,40.26927948
-0.306897581,40.29824066
-0.310267717,40.32717896
-0.313671321,40.35610199
-0.316929251,40.38499832
-0.320176333,40.41387558
-0.323372483,40.44272995
-0.326483399,40.47156525
-0.329597831,40.50038147
-0.332618505,40.5291748
-0.335626185,40.55794907
-0.338512331,40.58670044
-0.341408461,40.61543274
-0.344198167,40.64414597
-0.346884131,40.6728363
-0.34952727,40.70150375
-0.351455212,40.73015213
-0.35456413,40.75877762
-0.35689193,40.78738022
-0.359167546,40.81596375
